waveform	Ch0		Gen	
t0	2023-10-20  16:53:55.037821		2023-10-20  16:53:55.037821	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  16:53:55.038741	7.537306E-1	2023-10-20  16:53:55.038741	-5.596218E-2
2023-10-20  16:53:55.038749	7.537306E-1	2023-10-20  16:53:55.038749	-6.021085E-2
2023-10-20  16:53:55.038757	7.537306E-1	2023-10-20  16:53:55.038757	-6.021085E-2
2023-10-20  16:53:55.038765	7.114597E-1	2023-10-20  16:53:55.038765	-6.021085E-2
2023-10-20  16:53:55.038773	7.537306E-1	2023-10-20  16:53:55.038773	-6.870820E-2
2023-10-20  16:53:55.038781	7.537306E-1	2023-10-20  16:53:55.038781	-6.870820E-2
2023-10-20  16:53:55.038789	7.114597E-1	2023-10-20  16:53:55.038789	-6.445953E-2
2023-10-20  16:53:55.038797	7.114597E-1	2023-10-20  16:53:55.038797	-6.445953E-2
2023-10-20  16:53:55.038805	7.114597E-1	2023-10-20  16:53:55.038805	-5.596218E-2
2023-10-20  16:53:55.038813	7.114597E-1	2023-10-20  16:53:55.038813	-6.021085E-2
2023-10-20  16:53:55.038821	7.114597E-1	2023-10-20  16:53:55.038821	-5.596218E-2
2023-10-20  16:53:55.038829	6.691887E-1	2023-10-20  16:53:55.038829	-6.445953E-2
2023-10-20  16:53:55.038837	6.691887E-1	2023-10-20  16:53:55.038837	-5.596218E-2
2023-10-20  16:53:55.038845	6.691887E-1	2023-10-20  16:53:55.038845	-6.021085E-2
2023-10-20  16:53:55.038853	6.691887E-1	2023-10-20  16:53:55.038853	-6.870820E-2
2023-10-20  16:53:55.038861	6.691887E-1	2023-10-20  16:53:55.038861	-4.746482E-2
2023-10-20  16:53:55.038869	6.691887E-1	2023-10-20  16:53:55.038869	-4.746482E-2
2023-10-20  16:53:55.038877	6.691887E-1	2023-10-20  16:53:55.038877	-6.445953E-2
2023-10-20  16:53:55.038885	6.691887E-1	2023-10-20  16:53:55.038885	-5.596218E-2
2023-10-20  16:53:55.038893	6.691887E-1	2023-10-20  16:53:55.038893	-5.596218E-2
2023-10-20  16:53:55.038901	6.691887E-1	2023-10-20  16:53:55.038901	-6.021085E-2
2023-10-20  16:53:55.038909	6.691887E-1	2023-10-20  16:53:55.038909	-5.596218E-2
2023-10-20  16:53:55.038917	6.691887E-1	2023-10-20  16:53:55.038917	-4.746482E-2
2023-10-20  16:53:55.038925	6.691887E-1	2023-10-20  16:53:55.038925	-6.021085E-2
2023-10-20  16:53:55.038933	6.269177E-1	2023-10-20  16:53:55.038933	-5.171350E-2
2023-10-20  16:53:55.038941	6.269177E-1	2023-10-20  16:53:55.038941	-6.021085E-2
2023-10-20  16:53:55.038949	6.691887E-1	2023-10-20  16:53:55.038949	-4.321615E-2
2023-10-20  16:53:55.038957	6.269177E-1	2023-10-20  16:53:55.038957	-5.171350E-2
2023-10-20  16:53:55.038965	6.269177E-1	2023-10-20  16:53:55.038965	-5.596218E-2
2023-10-20  16:53:55.038973	6.269177E-1	2023-10-20  16:53:55.038973	-6.021085E-2
2023-10-20  16:53:55.038981	6.269177E-1	2023-10-20  16:53:55.038981	-3.896747E-2
2023-10-20  16:53:55.038989	6.269177E-1	2023-10-20  16:53:55.038989	-4.746482E-2
2023-10-20  16:53:55.038997	6.269177E-1	2023-10-20  16:53:55.038997	-5.171350E-2
2023-10-20  16:53:55.039005	6.269177E-1	2023-10-20  16:53:55.039005	-3.896747E-2
2023-10-20  16:53:55.039013	6.269177E-1	2023-10-20  16:53:55.039013	-5.171350E-2
2023-10-20  16:53:55.039021	6.269177E-1	2023-10-20  16:53:55.039021	-5.171350E-2
2023-10-20  16:53:55.039029	5.846467E-1	2023-10-20  16:53:55.039029	-5.171350E-2
2023-10-20  16:53:55.039037	5.846467E-1	2023-10-20  16:53:55.039037	-5.171350E-2
2023-10-20  16:53:55.039045	5.846467E-1	2023-10-20  16:53:55.039045	-4.746482E-2
2023-10-20  16:53:55.039053	5.846467E-1	2023-10-20  16:53:55.039053	-5.596218E-2
2023-10-20  16:53:55.039061	5.846467E-1	2023-10-20  16:53:55.039061	-5.596218E-2
2023-10-20  16:53:55.039069	5.846467E-1	2023-10-20  16:53:55.039069	-6.021085E-2
2023-10-20  16:53:55.039077	5.846467E-1	2023-10-20  16:53:55.039077	-4.321615E-2
2023-10-20  16:53:55.039085	5.846467E-1	2023-10-20  16:53:55.039085	-4.321615E-2
2023-10-20  16:53:55.039093	5.846467E-1	2023-10-20  16:53:55.039093	-4.746482E-2
2023-10-20  16:53:55.039101	5.846467E-1	2023-10-20  16:53:55.039101	-4.321615E-2
2023-10-20  16:53:55.039109	5.423758E-1	2023-10-20  16:53:55.039109	-4.321615E-2
2023-10-20  16:53:55.039117	5.001048E-1	2023-10-20  16:53:55.039117	-4.746482E-2
2023-10-20  16:53:55.039125	5.846467E-1	2023-10-20  16:53:55.039125	-5.171350E-2
2023-10-20  16:53:55.039133	5.423758E-1	2023-10-20  16:53:55.039133	-3.047012E-2
2023-10-20  16:53:55.039141	5.423758E-1	2023-10-20  16:53:55.039141	-4.746482E-2
2023-10-20  16:53:55.039149	5.423758E-1	2023-10-20  16:53:55.039149	-5.171350E-2
2023-10-20  16:53:55.039157	5.001048E-1	2023-10-20  16:53:55.039157	-4.321615E-2
2023-10-20  16:53:55.039165	5.423758E-1	2023-10-20  16:53:55.039165	-4.746482E-2
2023-10-20  16:53:55.039173	5.001048E-1	2023-10-20  16:53:55.039173	-4.746482E-2
2023-10-20  16:53:55.039181	5.423758E-1	2023-10-20  16:53:55.039181	-5.596218E-2
2023-10-20  16:53:55.039189	5.001048E-1	2023-10-20  16:53:55.039189	-4.746482E-2
2023-10-20  16:53:55.039197	5.001048E-1	2023-10-20  16:53:55.039197	-3.896747E-2
2023-10-20  16:53:55.039205	5.001048E-1	2023-10-20  16:53:55.039205	-3.896747E-2
2023-10-20  16:53:55.039213	5.001048E-1	2023-10-20  16:53:55.039213	-3.896747E-2
2023-10-20  16:53:55.039221	5.001048E-1	2023-10-20  16:53:55.039221	-4.746482E-2
2023-10-20  16:53:55.039229	5.001048E-1	2023-10-20  16:53:55.039229	-3.471880E-2
2023-10-20  16:53:55.039237	5.001048E-1	2023-10-20  16:53:55.039237	-4.746482E-2
2023-10-20  16:53:55.039245	5.001048E-1	2023-10-20  16:53:55.039245	-3.047012E-2
2023-10-20  16:53:55.039253	4.578338E-1	2023-10-20  16:53:55.039253	-3.896747E-2
2023-10-20  16:53:55.039261	5.001048E-1	2023-10-20  16:53:55.039261	-3.896747E-2
2023-10-20  16:53:55.039269	5.001048E-1	2023-10-20  16:53:55.039269	-4.746482E-2
2023-10-20  16:53:55.039277	5.001048E-1	2023-10-20  16:53:55.039277	-2.622145E-2
2023-10-20  16:53:55.039285	4.578338E-1	2023-10-20  16:53:55.039285	-3.471880E-2
2023-10-20  16:53:55.039293	4.578338E-1	2023-10-20  16:53:55.039293	-3.896747E-2
2023-10-20  16:53:55.039301	5.001048E-1	2023-10-20  16:53:55.039301	-3.471880E-2
2023-10-20  16:53:55.039309	5.001048E-1	2023-10-20  16:53:55.039309	-4.321615E-2
2023-10-20  16:53:55.039317	4.578338E-1	2023-10-20  16:53:55.039317	-3.896747E-2
2023-10-20  16:53:55.039325	4.578338E-1	2023-10-20  16:53:55.039325	-4.321615E-2
2023-10-20  16:53:55.039333	4.578338E-1	2023-10-20  16:53:55.039333	-3.896747E-2
2023-10-20  16:53:55.039341	4.578338E-1	2023-10-20  16:53:55.039341	-3.047012E-2
2023-10-20  16:53:55.039349	4.155629E-1	2023-10-20  16:53:55.039349	-3.471880E-2
2023-10-20  16:53:55.039357	4.155629E-1	2023-10-20  16:53:55.039357	-3.896747E-2
2023-10-20  16:53:55.039365	4.578338E-1	2023-10-20  16:53:55.039365	-3.047012E-2
2023-10-20  16:53:55.039373	4.155629E-1	2023-10-20  16:53:55.039373	-2.622145E-2
