waveform	Ch0		Gen	
t0	2023-10-20  17:12:37.562372		2023-10-20  17:12:37.562372	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:12:37.563100	-8.102953E-1	2023-10-20  17:12:37.563100	1.201663E-2
2023-10-20  17:12:37.563108	-8.102953E-1	2023-10-20  17:12:37.563108	1.626531E-2
2023-10-20  17:12:37.563116	-8.102953E-1	2023-10-20  17:12:37.563116	-7.293946E-4
2023-10-20  17:12:37.563124	-7.680243E-1	2023-10-20  17:12:37.563124	3.519281E-3
2023-10-20  17:12:37.563132	-7.680243E-1	2023-10-20  17:12:37.563132	-4.978070E-3
2023-10-20  17:12:37.563140	-7.680243E-1	2023-10-20  17:12:37.563140	7.767956E-3
2023-10-20  17:12:37.563148	-7.680243E-1	2023-10-20  17:12:37.563148	-7.293946E-4
2023-10-20  17:12:37.563156	-7.680243E-1	2023-10-20  17:12:37.563156	-7.293946E-4
2023-10-20  17:12:37.563164	-7.680243E-1	2023-10-20  17:12:37.563164	-4.978070E-3
2023-10-20  17:12:37.563172	-7.680243E-1	2023-10-20  17:12:37.563172	7.767956E-3
2023-10-20  17:12:37.563180	-7.680243E-1	2023-10-20  17:12:37.563180	1.626531E-2
2023-10-20  17:12:37.563188	-7.680243E-1	2023-10-20  17:12:37.563188	3.519281E-3
2023-10-20  17:12:37.563196	-7.257533E-1	2023-10-20  17:12:37.563196	7.767956E-3
2023-10-20  17:12:37.563204	-7.257533E-1	2023-10-20  17:12:37.563204	-7.293946E-4
2023-10-20  17:12:37.563212	-7.257533E-1	2023-10-20  17:12:37.563212	7.767956E-3
2023-10-20  17:12:37.563220	-6.834823E-1	2023-10-20  17:12:37.563220	-7.293946E-4
2023-10-20  17:12:37.563228	-6.834823E-1	2023-10-20  17:12:37.563228	3.519281E-3
2023-10-20  17:12:37.563236	-6.834823E-1	2023-10-20  17:12:37.563236	7.767956E-3
2023-10-20  17:12:37.563244	-6.834823E-1	2023-10-20  17:12:37.563244	7.767956E-3
2023-10-20  17:12:37.563252	-6.834823E-1	2023-10-20  17:12:37.563252	3.519281E-3
2023-10-20  17:12:37.563260	-6.834823E-1	2023-10-20  17:12:37.563260	7.767956E-3
2023-10-20  17:12:37.563268	-6.834823E-1	2023-10-20  17:12:37.563268	-7.293946E-4
2023-10-20  17:12:37.563276	-6.412114E-1	2023-10-20  17:12:37.563276	3.519281E-3
2023-10-20  17:12:37.563284	-6.834823E-1	2023-10-20  17:12:37.563284	1.201663E-2
2023-10-20  17:12:37.563292	-6.412114E-1	2023-10-20  17:12:37.563292	3.519281E-3
2023-10-20  17:12:37.563300	-6.412114E-1	2023-10-20  17:12:37.563300	-7.293946E-4
2023-10-20  17:12:37.563308	-6.412114E-1	2023-10-20  17:12:37.563308	2.051398E-2
2023-10-20  17:12:37.563316	-6.412114E-1	2023-10-20  17:12:37.563316	1.201663E-2
2023-10-20  17:12:37.563324	-6.412114E-1	2023-10-20  17:12:37.563324	1.201663E-2
2023-10-20  17:12:37.563332	-5.989404E-1	2023-10-20  17:12:37.563332	-7.293946E-4
2023-10-20  17:12:37.563340	-6.412114E-1	2023-10-20  17:12:37.563340	7.767956E-3
2023-10-20  17:12:37.563348	-5.989404E-1	2023-10-20  17:12:37.563348	1.201663E-2
2023-10-20  17:12:37.563356	-5.989404E-1	2023-10-20  17:12:37.563356	7.767956E-3
2023-10-20  17:12:37.563364	-5.989404E-1	2023-10-20  17:12:37.563364	-7.293946E-4
2023-10-20  17:12:37.563372	-5.566694E-1	2023-10-20  17:12:37.563372	-4.978070E-3
2023-10-20  17:12:37.563380	-5.989404E-1	2023-10-20  17:12:37.563380	1.201663E-2
2023-10-20  17:12:37.563388	-5.566694E-1	2023-10-20  17:12:37.563388	1.201663E-2
2023-10-20  17:12:37.563396	-5.566694E-1	2023-10-20  17:12:37.563396	3.519281E-3
2023-10-20  17:12:37.563404	-5.566694E-1	2023-10-20  17:12:37.563404	-7.293946E-4
2023-10-20  17:12:37.563412	-5.566694E-1	2023-10-20  17:12:37.563412	-7.293946E-4
2023-10-20  17:12:37.563420	-5.566694E-1	2023-10-20  17:12:37.563420	1.626531E-2
2023-10-20  17:12:37.563428	-5.566694E-1	2023-10-20  17:12:37.563428	1.201663E-2
2023-10-20  17:12:37.563436	-5.143985E-1	2023-10-20  17:12:37.563436	1.201663E-2
2023-10-20  17:12:37.563444	-5.566694E-1	2023-10-20  17:12:37.563444	-7.293946E-4
2023-10-20  17:12:37.563452	-5.143985E-1	2023-10-20  17:12:37.563452	-4.978070E-3
2023-10-20  17:12:37.563460	-5.143985E-1	2023-10-20  17:12:37.563460	1.626531E-2
2023-10-20  17:12:37.563468	-5.143985E-1	2023-10-20  17:12:37.563468	-7.293946E-4
