signal2,signal3
0.464557628482986,0.00369426013608819
0.45902302974551,0.00364290703135372
0.453340212767844,0.00358132102082585
0.447705489156807,0.00351297390263183
0.44229591021807,0.00344365259417115
0.437272541223696,0.00337906843613733
0.432719606413436,0.00332414696552499
0.428672384760182,0.00328307869699323
0.425058717873455,0.00325779425573863
0.421756033217013,0.00324809691701618
0.418560062546636,0.00325089743649595
0.415244244306944,0.00326148420698933
0.411580667314357,0.00327402762218289
0.407373605035307,0.00328184124009338
0.402478586585964,0.00327975479221833
0.396847102415403,0.00326304251142439
0.390523616299524,0.00322993592628894
0.383652219638569,0.00318012179289953
0.376443775157166,0.003116453564986
0.369187338826667,0.00304225808319109
0.362184043732564,0.00296298316686465
0.355715235466778,0.00288313672343426
0.350026932304053,0.00280710956278833
0.345283068131341,0.00273810146083733
0.341558051587737,0.00267752280044708
0.338830336767259,0.00262527736900111
0.336970044958392,0.00258013732365305
0.33578156888396,0.00253986975406336
0.335027939134694,0.0025020042935027
0.334429943594227,0.00246455602370697
0.333716965967411,0.00242665593347829
0.332652306558792,0.00238808401392694
0.33106486151385,0.00234977943902641
0.328825387218281,0.00231326171198975
0.325884566589625,0.00228006734346267
0.322247677257446,0.00225193226294491
0.317987714298717,0.00222951777157748
0.31321806258941,0.00221250545363603
0.308082097334859,0.00219871534076367
0.302738700424585,0.00218581727842032
0.297348686434631,0.00216991614785176
0.292066629583165,0.00214742398147867
0.287011902701052,0.00211485638338572
0.28228991002899,0.00207033623285158
0.277971312682937,0.00201282605557906
0.274077460683534,0.00194351187644045
0.270601016930561,0.00186526268416035
0.267495863317155,0.00178232168957319
0.264673938371859,0.00170037603787134
0.262027190939421,0.00162508386521996
0.259430581988143,0.0015618012328388
0.256754543571633,0.00151476632540178
0.253874590006143,0.00148630651026132
0.250702898525571,0.00147670274212488
0.247162020432355,0.00148418405987684
0.243224500216485,0.0015050105483942
0.238902957036381,0.00153368287837688
0.234246240519591,0.00156424679095136
0.229320318290022,0.00159099043177685
0.224219941266057,0.00160881580373754
0.219042960158956,0.00161418431916233
0.213873431495126,0.00160548392835171
0.208807887482672,0.00158295493796292
0.203918410119776,0.00154878366854911
0.199254896122354,0.00150670683122413
0.194852055485372,0.00146067471706063
0.190741417503727,0.00141490178970659
0.18693819165726,0.0013723599670037
0.183446197878378,0.00133508661519264
0.180257350621627,0.00130302880484898
0.177353133399774,0.00127466334825766
0.174682207162873,0.00124741752446296
0.17219351642811,0.00121690733880165
0.169804985232639,0.0011789755069574
0.167401079610025,0.00113042502384683
0.164859818401348,0.00106799105999116
0.162050559679359,0.000991264675174879
0.158842749464271,0.000901358864211351
0.155128459652365,0.000801282731456812
0.15083405274941,0.000695469385073211
0.145929164562574,0.000589659295143774
0.140430534513952,0.000489311280563167
0.134421660627584,0.000399707834818864
0.128033448776113,0.000325221700932692
0.121441654413593,0.000267224945355671
0.114836906238632,0.000226775110405288
0.108417308582841,0.00020170680607657
0.10238062508997,0.000188912980582234
0.0969038704619636,0.000184236275471071
0.0921113663831336,0.000182604766044664
0.0880682287722865,0.000179286990052217
0.0847928515582326,0.000170709799156072
0.0822452034133848,0.000154487736179837
0.0803159606553802,0.000130042463611951
0.078875288994028,9.79246483092066e-05
0.0777326675157741,5.99881849594727e-05
0.0767032625962376,1.92887078238173e-05
0.0755759822610182,-2.05225436115133e-05
0.0741628371560368,-5.61463436681913e-05
0.0723026464104122,-8.45548902030252e-05
0.0698624843349576,-0.000103901962802893
0.0667803908657563,-0.000113843624354947
0.0630337512846813,-0.000114966802964751
0.0586469611411939,-0.000108995538188976
0.0537049501206769,-9.84960090110578e-05
0.04834071564102,-8.66742657429522e-05
0.0427046919159707,-7.67432089504794e-05
0.0369572276499139,-7.24035862575665e-05
0.0312562734225916,-7.64311661069942e-05
0.0257503378059115,-9.0777556241786e-05
0.0205638277496421,-0.000116800924662834
0.015771284698015,-0.000154228337356155
0.0114206453934568,-0.000202552237455576
0.00753550937929262,-0.00025880037488253
0.00408808898250595,-0.000319688550615517
0.00103293378574993,-0.000381676019677569
-0.00167060074672366,-0.000440113618217414
-0.00409211468554295,-0.000491108630565467
-0.00628831295386756,-0.000531539953719542
-0.00831855285650819,-0.00055889130308686
-0.0102397948154189,-0.000572780864161406
-0.01210710844421,-0.000574220835313359
-0.0139752662616004,-0.000566854494171309
-0.0159005454989678,-0.00055539589689698
-0.0179418324667874,-0.000545034651038419
-0.0201602880042987,-0.000542377560776098
-0.022628124998686,-0.000552525757821351
-0.0253979223958051,-0.000579229599218886
-0.0285292511043252,-0.000624203646388579
-0.032040119070896,-0.000686625733994065
-0.0359288813174935,-0.000763230369747213
-0.0401726736908388,-0.000848289641600651
-0.0447042446429106,-0.000935291274145439
-0.0494270030042393,-0.00101632623551709
-0.054234714723836,-0.00108617050859078
-0.0589976410770411,-0.00113948449756947
-0.0636062055027871,-0.00117463123895828
-0.0679632166837768,-0.00119289099202623
-0.071992444133088,-0.00119811366921626
-0.0756649314398053,-0.00119675351173505
-0.079005809666804,-0.00119629377671812
-0.0820705263436862,-0.00120452862260649
-0.0849495991630199,-0.00122766904724693
-0.0877581417241193,-0.00126947831263781
-0.090622758148493,-0.00133132248293048
-0.0936677155161427,-0.00141143390202379
-0.0970022306333199,-0.00150504486992587
-0.100710324963274,-0.0016053748467082
-0.104855088088315,-0.00170521994017356
-0.109459974094589,-0.00179741138961485
-0.114507399677873,-0.00187597189078936
-0.119935308824736,-0.00193777075745701
-0.125650441149333,-0.00198230601203783
-0.131540856660088,-0.0020113557127908
-0.137465592421573,-0.00202893467573769
-0.143261537984169,-0.002040450789959
-0.148785265483453,-0.00205131407498094
-0.153908331240996,-0.00206652441425025
-0.158513035592804,-0.00208870680652726
-0.162546100206098,-0.00211784382928213
-0.165991703630588,-0.00215250694852429
-0.168901713008425,-0.00218882762597117
-0.171374517584109,-0.00222253336152843
-0.173541372530579,-0.00224775305698117
-0.17558012847031,-0.00226035883728024
-0.177670382289244,-0.00225803150773663
-0.179976532121841,-0.00224089923033565
-0.182643313644501,-0.00221201078498093
-0.185762316968038,-0.00217634340453292
-0.189370855635737,-0.00214110054910717
-0.193462252772147,-0.00211407209970547
-0.197958920080119,-0.00210241615309508
-0.202761613581892,-0.0021121767468618
-0.20775853017496,-0.00214696386576066
-0.212824960871011,-0.00220648621435035
-0.217839368649308,-0.00228852237816504
-0.222740451975224,-0.00238729563355724
-0.227476415789822,-0.00249579253096574
-0.232037181338286,-0.00260573073226938
-0.236447161604823,-0.00270916912197637
-0.240757444412806,-0.00280035974232131
-0.245035478136146,-0.00287523293241367
-0.249354204379905,-0.0029330981422501
-0.253778459042304,-0.00297528277770223
-0.258372363106229,-0.00300599708892217
-0.263172662335834,-0.00303040743175816
-0.268197685440776,-0.00305440643699478
-0.273446756600531,-0.00308361110571872
-0.278911599713492,-0.00312232004387296
-0.284554667988856,-0.00317313110248002
-0.29032415822557,-0.00323597579918763
-0.296150576533396,-0.00330906475986825
-0.301948122591677,-0.00338898235569551
-0.307617783302186,-0.00347153196608994
-0.313063652187928,-0.00355220215834814
-0.31816691571262,-0.00362665144066041
-0.322842808102304,-0.00369194715302465
-0.327006029710209,-0.00374624246599535
-0.330610317248004,-0.00378834221603314
-0.333649962378279,-0.00381919320623386
-0.336140166831358,-0.00383993206633582
-0.338152019764707,-0.0038524155641422
-0.339798225686748,-0.00385942937609583
-0.341225628802142,-0.00386324269901079
-0.342604285729942,-0.00386564950105676
-0.344121298193923,-0.00386834526447044
-0.345947562451187,-0.00387235137654184
-0.348241742029659,-0.00387912323936681
-0.351111026938665,-0.00388837754366779
-0.354652546902667,-0.0038998824379797
-0.358876342655067,-0.00391338470198056
-0.363770062404822,-0.00392858944954962
-0.369257527337909,-0.00394554063390597
-0.375220502341369,-0.00396338590847414
-0.38151180381919,-0.00398201064424163
-0.387959138274925,-0.0040015401055697
-0.394392927589824,-0.00402306632173657
-0.400637695680329,-0.00404821940734617
-0.406546707255864,-0.00407809192464795
-0.411974759870228,-0.00411491566045533
-0.416840808763714,-0.00416030429692529
-0.42108810014995,-0.0042157699382109
-0.424685898773569,-0.00428168340281422
-0.427669401338314,-0.00435793727016194
-0.430111806311036,-0.00444250328783205
-0.432094356757513,-0.00453266943067433
-0.433751064522427,-0.00462391316294402
-0.435222374716616,-0.0047122278958961
-0.436655411131682,-0.00479268216788811
-0.4381919886488,-0.00486126020525481
-0.439967463857342,-0.00491552325113239
-0.442066094046535,-0.00495456148659729
-0.444560014541126,-0.00497922409006981
-0.447452316678741,-0.00499235589535133
-0.45072895484249,-0.00499769124650134
-0.454323385324936,-0.00500011653694657
-0.458145194348365,-0.0050042953578618
-0.462085766317842,-0.0050144816723564
-0.46604829280207,-0.00503341039495569
-0.469940708459425,-0.00506221801268608
-0.47369922583062,-0.00510046869945637
-0.477296049186894,-0.00514683363407519
-0.480752355108126,-0.00519826404783944
-0.48410799713529,-0.00525266091686053
-0.487445140739084,-0.00530764405523656
-0.490830248902927,-0.00536152118959445
-0.494347384727629,-0.00541366249266943
-0.49805164172164,-0.0054649196975981
-0.501970639006037,-0.00551561029420535
-0.506100088323549,-0.00556720117778452
-0.510405251086818,-0.00562057226933053
-0.514839020332973,-0.0056755235241177
-0.51931958730148,-0.00573118736120922
-0.523780217847983,-0.00578581835385595
-0.528159709813584,-0.0058367165356956
-0.532446725275088,-0.00588095426232981
-0.536626691452727,-0.00591558879645046
-0.540718070123873,-0.00593960361972746
-0.54478010081413,-0.0059521959708525
-0.548883629955063,-0.00595481972632085
-0.553090415020354,-0.00595067187828543
-0.557441996228184,-0.00594404237401317
-0.561965232030038,-0.00594063942066042
-0.566627093231512,-0.0059455065420502
-0.57137778848549,-0.00596289961378769
-0.576119893626194,-0.00599554267282932
-0.580739319522262,-0.00604413889998309
-0.585114669751924,-0.00610702607114178
-0.589155455798233,-0.00617996875635662
-0.592784217028025,-0.00625708111647038
-0.595980893007091,-0.0063312598847124
-0.598798750956669,-0.00639586241224908
-0.601327812098652,-0.00644458780884116
-0.603715742545726,-0.00647357526575756
-0.606166129167403,-0.0064808925339552
-0.608860770525257,-0.00646789377952584
-0.611982426978577,-0.00643856307157852
-0.615682677225968,-0.00639891003498263
-0.620031974130159,-0.00635584519244467
-0.625050384821142,-0.00631759488745931
-0.630681412596878,-0.00629074057306156
-0.636775636470523,-0.00628010713577849
-0.643164244359464,-0.00628839375565655
-0.649594796214181,-0.00631612526858884
-0.655851891898743,-0.00636093274230292
-0.661697651232003,-0.00641858270084215
-0.666958165295031,-0.00648396008458805
-0.671501141413455,-0.00655159765268787
-0.675265729964247,-0.00661712140790749
-0.678261962369095,-0.00667680405676794
-0.680566638487018,-0.00672901404300854
-0.68230926546045,-0.00677504214956285
-0.68367244391927,-0.00681647007564281
-0.684853180396535,-0.00685638191070141
-0.686056789632409,-0.00689815534012257
-0.687480288542881,-0.00694470355579497
-0.689308610452847,-0.00699789513584288
-0.691679864362647,-0.00705802377480923
-0.694679141757601,-0.00712389806283408
-0.69835070634242,-0.00719303918246364
-0.70268894975185,-0.00726198272367516
-0.707641507861322,-0.00732676589675437
-0.713082360546659,-0.00738389312530607
-0.718883890548466,-0.00743093054285477
-0.724877093636248,-0.00746682951968959
-0.730898951825953,-0.00749115912836864
-0.736796022603078,-0.00750534320474156
-0.742407916825562,-0.0075121381248145
-0.747617846334056,-0.00751427652034287
-0.752351720470964,-0.00751525798048268
-0.756570793921223,-0.00751838109856953
-0.760268206737714,-0.00752569053289153
-0.763476499087068,-0.00753916466304972
-0.766242484483501,-0.00755950917399534
-0.768656246021064,-0.00758701805037353
-0.770810420877045,-0.00762083453375734
-0.772805316914972,-0.00765951652133552
-0.774744508170253,-0.00770139182704691
-0.776731731464048,-0.00774440750292256
-0.778868491409565,-0.0077857971499725
-0.781251544395372,-0.0078231231780699
-0.783980437944459,-0.00785456216550299
-0.78712984482288,-0.00787862810463897
-0.790752797081034,-0.00789547897456985
-0.794897697423066,-0.00790526278279528
-0.799529519432375,-0.00790979452909585
-0.804589553698661,-0.00791214839882839
-0.809993621759878,-0.00791593183246049
-0.815577719192303,-0.00792518859240519
-0.821161149365658,-0.00794408708088554
-0.82656079555309,-0.00797646165769572
-0.831584609216759,-0.00802441365739713
-0.836093532312267,-0.00808883242593795
-0.839990178755452,-0.00816897873177156
-0.843253150023622,-0.00826254025905085
-0.845928516809184,-0.00836500029149229
-0.848155486886365,-0.00847173438721675
-0.850123564991466,-0.0085770756799161
-0.852072980153084,-0.00867578323798241
-0.854244703779942,-0.00876354412694032
-0.856864836985826,-0.00883720610123589
-0.860101366401545,-0.00889586819048171
-0.864075827345076,-0.00893947511027009
-0.868814572814877,-0.00897052208652629
-0.874266369228159,-0.00899167263144124
-0.880304150411563,-0.00900713559335869
-0.886758219265642,-0.00902083383746571
-0.893433347568295,-0.00903598961622473
-0.900108421199955,-0.00905479315645373
-0.906580795929188,-0.0090782084610977
-0.912716821091575,-0.00910542525197479
-0.918408121231712,-0.00913492171495356
-0.923586917775449,-0.00916438585477899
-0.928256297470863,-0.00919146507892867
-0.93244928720467,-0.00921375118203962
-0.936225846744577,-0.00922934660837676
-0.939676853142944,-0.00923821365566269
-0.942896202467027,-0.00924100813045331
-0.945976514334571,-0.00923945154710346
-0.949006557222435,-0.00923636842975709
-0.95207067054717,-0.00923512433065875
-0.955250021294454,-0.0092392584948763
-0.958602586672877,-0.00925169829571221
-0.962175574842621,-0.00927431306346689
-0.965998468177024,-0.0093088925732062
-0.970079728813676,-0.00935514028486027
-0.974404191963147,-0.00941122744270226
-0.978932196725427,-0.00947507464698218
-0.983612394235457,-0.00954387899808125
-0.988353066578697,-0.00961383226733263
-0.993062757598383,-0.00968181939652482
-0.997657031844134,-0.00974535374035814
-1.00205273576729,-0.00980271658089884
-1.00619844723614,-0.00985312680537837
-1.01007988751794,-0.0098964523812431
-1.013701376437,-0.00993409549078399
-1.01710858585215,-0.00996746568528834
-1.02039468728852,-0.00999865128492435
-1.02363584488347,-0.0100298952114765
-1.02691621726741,-0.0100628036797828
-1.03030866849441,-0.01009865786898
-1.03383685062345,-0.0101377999371976
-1.03749480425923,-0.0101799051932867
-1.04125296067143,-0.0102239037391278
-1.04504607987584,-0.0102686631691785
-1.04879943073048,-0.0103127206202197
-1.05244952593443,-0.0103552563466297
-1.0559525339421,-0.0103956934105655
-1.05931131032591,-0.0104334065067344
-1.0625480656678,-0.0104685662158127
-1.06576150901696,-0.0105022600483961
-1.06903807110136,-0.0105355573267213
-1.07250329440855,-0.0105689864160708
-1.07624710842404,-0.0106035156091949
-1.08034681979494,-0.010639283418225
-1.08481425817637,-0.0106764134841901
-1.08960297225808,-0.010713982504399
-1.09462195864124,-0.010750898903045
-1.09971976053886,-0.0107860398814183
-1.10473224475056,-0.0108184008122846
-1.10950924050319,-0.0108471977659143
-1.11392642421581,-0.0108728091889457
-1.11791415126284,-0.0108961748278185
-1.12145903134006,-0.0109188367503166
-1.1246388304624,-0.0109424407250528
-1.12756479140711,-0.0109686910056819
-1.13040300595224,-0.0109999610844862
-1.13332638926958,-0.01103692377191
-1.13650985182185,-0.0110799145462491
-1.14006843267097,-0.0111281798773417
-1.14406739076103,-0.0111800277848951
-1.14850398719876,-0.0112333107482383
-1.15330708755415,-0.0112851542460611
-1.15834294850167,-0.011332625311206
-1.16343572584999,-0.0113742421662377
-1.16838792249214,-0.0114087565092643
-1.1729901927473,-0.0114359449442128
-1.1770693399202,-0.0114570748990315
-1.18048403299238,-0.0114742312082009
-1.18311404450957,-0.0114896029872354
-1.18489008960866,-0.0115055678339985
-1.18577738544381,-0.011523773731547
-1.18576319875154,-0.0115454707670558
-1.18486253530142,-0.0115700760008982
-1.18307784073641,-0.0115961154806187
-1.18043997318883,-0.0116217313679054
-1.17695718222555,-0.0116437623949198
-1.17267939557789,-0.0116591498525954
-1.16764683029784,-0.0116649493594814
-1.1619507734606,-0.0116592718410991
-1.15571143258016,-0.0116411561566695
-1.14906619544247,-0.0116108678346366
-1.14222196706114,-0.0115694709822049
-1.13538258866107,-0.0115192464370308
-1.12878903504735,-0.0114628476692622
-1.12265935916652,-0.011403137529996
-1.11718232685195,-0.0113424877236245
-1.11249642763915,-0.011282111151431
-1.10867605746114,-0.0112227223988849
-1.10569757811469,-0.0111640502684501
-1.10348820830715,-0.0111054863391934
-1.10187797140028,-0.0110453544303304
-1.10064231577214,-0.0109825158708759
-1.09950660919997,-0.0109158252317994
-1.09819892442816,-0.0108451211759621
-1.096478419981,-0.0107711241553043
-1.0941358985316,-0.0106954028857897
-1.09102571812681,-0.0106204442780897
-1.0870779226052,-0.0105492498557527
-1.08232419383443,-0.0104848305100494
-1.07686391421158,-0.0104306979096923
-1.07086303652722,-0.0103894736990225
-1.06453920663993,-0.010362696731069
-1.05811988971638,-0.0103511133664786
-1.05185802946986,-0.0103534851298824
-1.04595997677458,-0.0103675197482732
-1.04059807029563,-0.0103902066455045
-1.03587324499584,-0.0104169278180692
-1.03182944979599,-0.010442715752658
-1.02845049888284,-0.0104623964949001
-1.02564234214288,-0.0104714421393785
-1.02326867938829,-0.0104657315929127
-1.02117203542353,-0.0104420863443635
-1.01918628179396,-0.0103989854524751
-1.01715627529693,-0.0103366900511888
-1.01495859069144,-0.0102570965219653
-1.01248365996022,-0.0101634415987017
-1.00971169318446,-0.0100601222995736
-1.00664197619674,-0.0099527244135359
-1.00330471157923,-0.00984715633843327
-0.999778596221484,-0.00974955366884891
-0.996117193856062,-0.00966480575636199
-0.992408620851407,-0.00959682293451164
-0.988712285201626,-0.0095480944015755
-0.985055128722013,-0.00951954271348775
-0.981454555390422,-0.00951044091543789
-0.977905942095618,-0.00951839599256656
-0.974374175932849,-0.00953909615180083
-0.970831729966047,-0.00956794581101703
-0.967248856888657,-0.00959962519224444
-0.963608488227735,-0.00962925059589422
-0.959891291913071,-0.00965276355414952
-0.956115868728907,-0.00966673302199437
-0.952286423497826,-0.00966909482855381
-0.948419021090722,-0.00965907714355989
-0.944522564819896,-0.00963729986059286
-0.94059211525242,-0.00960514463970867
-0.936605180887494,-0.00956389693550653
-0.932511020782378,-0.00951529253602227
-0.928257953963028,-0.00946159432600288
-0.923788183187509,-0.00940438332201331
-0.919064946516915,-0.00934429119016054
-0.914051318723124,-0.00928165669302528
-0.908760415909191,-0.0092168840001251
-0.903223241692085,-0.00915011890407474
-0.897529062322978,-0.00908120429953251
-0.89177898843878,-0.00901061045014214
-0.886093762688614,-0.00893871682440356
-0.8806070538213,-0.00886622074837
-0.875453819628918,-0.00879432394746729
-0.870722171565808,-0.00872480631096718
-0.8664780083648,-0.00865928031358384
-0.86273863316936,-0.00859890681932535
-0.859474287619699,-0.00854472177518534
-0.856611208259089,-0.00849727034715608
-0.854039383863055,-0.00845689376569285
-0.851627656511966,-0.00842301346342266
-0.849222028431115,-0.00839429709444044
-0.846677278043711,-0.00836941924277507
-0.843866139940026,-0.00834610175764903
-0.840676209921071,-0.00832238733018449
-0.837037977251272,-0.00829607153189632
-0.832924025961922,-0.0082652075404643
-0.828351856028237,-0.00822831579115112
-0.823382705942155,-0.00818421687141271
-0.818119987131292,-0.00813280711655677
-0.8126700568657,-0.0080748905944762
-0.807188816374837,-0.0080112775991934
-0.801823841036361,-0.00794446320486712
-0.796707684014246,-0.00787671447056869
-0.791955155003621,-0.00781113309812286
-0.787620959084876,-0.00775106597573464
-0.783742027906304,-0.00769841895375551
-0.780293041660477,-0.00765509437124193
-0.777203375931088,-0.00762219110188863
-0.774345954445153,-0.00759921750324973
-0.771590112023907,-0.00758497927606742
-0.768769167830165,-0.00757681041559769
-0.765730840719511,-0.00757152745133629
-0.762342834099819,-0.00756560191252307
-0.758507242375463,-0.0075558986413503
-0.754160025837492,-0.00754056325308299
-0.749310048909744,-0.00751791853480087
-0.743991554270338,-0.00748821658660645
-0.738300196413676,-0.00745175235512888
-0.732365456003519,-0.00741035759661661
-0.726342494412374,-0.0073659938070714
-0.720413077300293,-0.00732011765783171
-0.714722289974332,-0.0072728924698568
-0.709411404497087,-0.00722436176981064
-0.70459404427889,-0.00717310156178268
-0.70036699138257,-0.00711684032497217
-0.696740001351475,-0.00705311611435577
-0.693705373474184,-0.00698030297288651
-0.691210889373871,-0.00689780832968301
-0.689173240880015,-0.00680667290276014
-0.687471099261178,-0.00670979199923317
-0.685976215384291,-0.00661256426775398
-0.684548039791613,-0.00652101771679046
-0.683062129396717,-0.00644260724909175
-0.681382284261539,-0.00638374392804245
-0.679389916204284,-0.00634959298699533
-0.677011427177726,-0.00634329692428946
-0.674173697371994,-0.00636474877772652
-0.670857751307679,-0.00641115341844731
-0.667036116422191,-0.0064773203147336
-0.662746290185806,-0.00655640750251412
-0.658034116332494,-0.00664014835454359
-0.652977878562666,-0.00672111474797961
-0.647654592378622,-0.00679195802047567
-0.642178707320891,-0.00684773960368504
-0.636680593521889,-0.00688524840765799
-0.631269115331716,-0.00690323497234924
-0.626059243447453,-0.0069026339931248
-0.621143685753271,-0.00688468520613014
-0.616591289837887,-0.00685142450994421
-0.61242423721981,-0.00680558442683724
-0.608634577042333,-0.00674850440405142
-0.605167666790373,-0.00668165983022717
-0.601944424436023,-0.00660595620590379
-0.598833222295825,-0.00652192069363274
-0.595695839942356,-0.00643077096422047
-0.592391488616975,-0.00633366307492406
-0.588781831859666,-0.00623271566183119
-0.584768721504197,-0.0061306352369092
-0.580292778532701,-0.0060306040490524
